transaction_id,customer_id,amount,time,location,is_fraud
TRANS_1420,CUST_62,1354.89,3,Loja Física,0
TRANS_342,CUST_129,4272.65,6,Loja Física,0
TRANS_1713,CUST_54,708.31,14,Online,0
TRANS_1890,CUST_36,1629.85,18,Online,1
TRANS_1481,CUST_86,4417.91,23,Online,1
TRANS_1769,CUST_20,954.59,18,Online,1
TRANS_1773,CUST_256,4800.88,20,Online,0
TRANS_1096,CUST_347,3175.18,4,Online,1
TRANS_280,CUST_130,405.17,5,Loja Física,0
TRANS_631,CUST_451,2580.82,13,Loja Física,1
TRANS_1649,CUST_141,2581.73,21,Online,1
TRANS_734,CUST_114,754.49,16,Online,0
TRANS_957,CUST_316,2484.82,18,Online,0
TRANS_1753,CUST_36,3966.75,2,Loja Física,1
TRANS_1953,CUST_198,4086.56,9,Online,1
TRANS_154,CUST_201,517.04,22,Loja Física,0
TRANS_5,CUST_107,3482.96,23,Online,1
TRANS_1934,CUST_17,4283.4,1,Online,0
TRANS_1663,CUST_286,2323.16,22,Loja Física,0
TRANS_341,CUST_360,908.98,2,Loja Física,0
TRANS_695,CUST_380,316.15,6,Loja Física,0
TRANS_1851,CUST_401,4275.88,23,Online,1
TRANS_1721,CUST_495,3372.28,7,Loja Física,1
TRANS_597,CUST_439,2681.46,5,Loja Física,0
TRANS_1286,CUST_150,1377.28,16,Online,1
TRANS_124,CUST_380,3094.96,19,Online,0
TRANS_567,CUST_53,401.7,4,Online,0
TRANS_244,CUST_198,2405.13,20,Loja Física,0
TRANS_772,CUST_273,1769.49,12,Online,0
TRANS_1096,CUST_347,3175.18,4,Online,1
TRANS_95,CUST_191,2756.53,15,Online,1
TRANS_1516,CUST_283,392.86,10,Loja Física,0
TRANS_991,CUST_251,2803.04,2,Online,1
TRANS_1769,CUST_20,954.59,18,Online,1
TRANS_358,CUST_500,4849.26,23,Loja Física,1
TRANS_1541,CUST_316,4531.02,14,Online,0
TRANS_1579,CUST_438,318.13,20,Loja Física,1
TRANS_899,CUST_409,328.94,7,Online,0
TRANS_212,CUST_86,3855.75,6,Online,0
TRANS_1547,CUST_324,3019.45,19,Online,0
TRANS_571,CUST_5,1620.24,3,Online,1
TRANS_1007,CUST_342,760.48,5,Online,0
TRANS_82,CUST_206,1122.97,6,Online,1
TRANS_1661,CUST_429,2977.68,4,Online,1
TRANS_1724,CUST_291,4587.84,18,Loja Física,0
TRANS_130,CUST_65,4129.95,15,Online,0
TRANS_687,CUST_384,3476.7,16,Online,0
TRANS_1977,CUST_270,65.72,3,Online,0
TRANS_6,CUST_72,1702.68,17,Online,0
TRANS_83,CUST_81,2687.19,16,Online,0
TRANS_1857,CUST_46,2050.01,13,Loja Física,0
TRANS_501,CUST_450,3053.62,11,Online,0
TRANS_8,CUST_21,331.45,8,Online,0
TRANS_1320,CUST_94,3182.3,22,Loja Física,0
TRANS_977,CUST_35,3884.67,19,Loja Física,0
TRANS_1741,CUST_432,1377.15,10,Online,1
TRANS_248,CUST_318,716.77,12,Loja Física,0
TRANS_1129,CUST_43,3745.39,21,Loja Física,0
TRANS_904,CUST_134,3383.96,19,Online,1
TRANS_262,CUST_180,2839.87,21,Loja Física,0
TRANS_1509,CUST_95,3845.77,23,Online,1
TRANS_1230,CUST_227,3870.53,2,Loja Física,0
TRANS_431,CUST_38,3257.91,16,Online,1
TRANS_743,CUST_164,4776.9,23,Loja Física,1
TRANS_785,CUST_445,4839.46,12,Loja Física,1
TRANS_743,CUST_164,4776.9,23,Loja Física,1
TRANS_1613,CUST_251,3222.53,7,Online,0
TRANS_1697,CUST_55,1145.04,19,Loja Física,0
TRANS_919,CUST_164,2172.93,1,Online,1
TRANS_1207,CUST_14,930.72,23,Online,1
TRANS_568,CUST_60,432.86,20,Loja Física,1
TRANS_367,CUST_37,1247.33,8,Online,1
TRANS_1227,CUST_493,2154.98,12,Online,1
TRANS_1741,CUST_432,1377.15,10,Online,1
TRANS_1851,CUST_401,4275.88,23,Online,1
TRANS_1152,CUST_93,170.78,16,Loja Física,1
TRANS_919,CUST_164,2172.93,1,Online,1
TRANS_1864,CUST_181,762.22,16,Online,0
TRANS_1382,CUST_95,2430.52,12,Loja Física,0
TRANS_103,CUST_270,1104.82,19,Loja Física,1
TRANS_1628,CUST_154,1063.91,11,Online,0
TRANS_519,CUST_355,3167.59,23,Loja Física,1
TRANS_224,CUST_340,3429.4,23,Online,1
TRANS_1673,CUST_194,89.65,10,Online,1
TRANS_663,CUST_250,736.14,7,Online,0
TRANS_1474,CUST_97,1006.37,18,Online,1
TRANS_1577,CUST_1,1384.47,6,Loja Física,0
TRANS_122,CUST_252,3488.87,22,Online,0
TRANS_337,CUST_424,4545.62,6,Loja Física,1
TRANS_431,CUST_38,3257.91,16,Online,1
TRANS_1239,CUST_39,2564.26,1,Loja Física,0
TRANS_1721,CUST_495,3372.28,7,Loja Física,1
TRANS_252,CUST_234,2800.45,8,Online,0
TRANS_74,CUST_92,4974.56,21,Online,0
TRANS_5,CUST_107,3482.96,23,Online,1
TRANS_1721,CUST_495,3372.28,7,Loja Física,1
TRANS_631,CUST_451,2580.82,13,Loja Física,1
TRANS_574,CUST_262,351.77,1,Online,0
TRANS_139,CUST_63,1438.76,17,Online,0
TRANS_127,CUST_157,4404.95,13,Online,1
TRANS_1331,CUST_173,2113.06,8,Loja Física,0
TRANS_711,CUST_397,3669.4,17,Online,1
TRANS_1953,CUST_198,4086.56,9,Online,1
TRANS_95,CUST_191,2756.53,15,Online,1
TRANS_1509,CUST_95,3845.77,23,Online,1
TRANS_1866,CUST_371,2697.78,15,Online,1
TRANS_518,CUST_26,221.85,13,Online,0
TRANS_1751,CUST_381,4219.03,9,Online,0
TRANS_711,CUST_397,3669.4,17,Online,1
TRANS_30,CUST_444,4369.02,23,Loja Física,1
TRANS_60,CUST_21,4713.95,8,Online,1
TRANS_1878,CUST_227,1524.47,17,Online,0
TRANS_1702,CUST_349,293.93,3,Online,1
TRANS_976,CUST_46,2251.45,18,Online,0
TRANS_1742,CUST_466,4035.79,5,Online,0
TRANS_1090,CUST_294,4019.0,9,Online,0
TRANS_1094,CUST_286,4920.63,22,Loja Física,0
TRANS_938,CUST_441,1675.88,16,Online,0
TRANS_1413,CUST_213,4169.08,9,Online,0
TRANS_1746,CUST_161,224.28,5,Loja Física,1
TRANS_471,CUST_181,2398.51,18,Online,1
TRANS_1003,CUST_341,4860.17,23,Loja Física,1
TRANS_392,CUST_112,212.66,14,Online,0
TRANS_471,CUST_181,2398.51,18,Online,1
TRANS_32,CUST_161,3842.53,5,Loja Física,0
TRANS_507,CUST_273,3407.18,5,Online,0
TRANS_561,CUST_54,4956.32,22,Online,0
TRANS_774,CUST_62,1751.77,17,Loja Física,0
TRANS_62,CUST_167,3040.65,1,Loja Física,0
TRANS_680,CUST_16,764.36,23,Loja Física,0
TRANS_323,CUST_148,3627.66,18,Online,0
TRANS_1702,CUST_349,293.93,3,Online,1
TRANS_834,CUST_401,4923.43,7,Online,1
TRANS_1353,CUST_356,2157.77,10,Online,0
TRANS_134,CUST_344,808.0,17,Online,1
TRANS_665,CUST_246,345.52,16,Online,0
TRANS_1673,CUST_194,89.65,10,Online,1
TRANS_1357,CUST_161,3007.37,17,Loja Física,0
TRANS_1114,CUST_138,2358.48,6,Online,0
TRANS_361,CUST_2,372.12,15,Online,0
TRANS_52,CUST_364,2090.82,2,Online,0
TRANS_118,CUST_53,4253.66,7,Loja Física,0
TRANS_756,CUST_487,3185.17,23,Loja Física,1
TRANS_1145,CUST_388,4186.02,15,Online,0
TRANS_520,CUST_306,4757.26,7,Online,1
TRANS_761,CUST_224,3688.48,16,Loja Física,1
TRANS_1213,CUST_386,4977.21,2,Online,0
TRANS_1324,CUST_441,3621.25,15,Online,1
TRANS_1769,CUST_20,954.59,18,Online,1
TRANS_1942,CUST_80,3932.1,13,Online,0
TRANS_1855,CUST_190,4704.22,19,Online,0
TRANS_1168,CUST_1,2735.51,20,Online,0
TRANS_1509,CUST_95,3845.77,23,Online,1
TRANS_1746,CUST_161,224.28,5,Loja Física,1
TRANS_571,CUST_5,1620.24,3,Online,1
TRANS_559,CUST_326,3589.4,16,Online,0
TRANS_1753,CUST_36,3966.75,2,Loja Física,1
TRANS_919,CUST_164,2172.93,1,Online,1
TRANS_1510,CUST_115,3294.41,3,Online,0
TRANS_367,CUST_37,1247.33,8,Online,1
TRANS_1999,CUST_273,3163.25,23,Online,1
TRANS_644,CUST_497,3951.2,5,Online,0
TRANS_1573,CUST_420,1591.35,14,Online,0
TRANS_1661,CUST_429,2977.68,4,Online,1
TRANS_134,CUST_344,808.0,17,Online,1
TRANS_67,CUST_14,936.26,20,Online,0
TRANS_581,CUST_311,3256.13,23,Online,1
TRANS_714,CUST_302,2083.69,9,Online,0
TRANS_102,CUST_484,409.83,2,Loja Física,0
TRANS_708,CUST_43,1841.96,11,Online,0
TRANS_1994,CUST_483,287.65,6,Online,0
TRANS_300,CUST_203,2779.04,6,Online,0
TRANS_1820,CUST_128,3284.87,9,Online,0
TRANS_386,CUST_420,201.52,21,Online,0
TRANS_955,CUST_136,407.6,16,Online,0
TRANS_1016,CUST_385,343.0,13,Online,1
TRANS_1648,CUST_224,562.0,13,Loja Física,1
TRANS_785,CUST_445,4839.46,12,Loja Física,1
TRANS_810,CUST_144,1863.97,16,Loja Física,0
TRANS_1207,CUST_14,930.72,23,Online,1
TRANS_785,CUST_445,4839.46,12,Loja Física,1
TRANS_47,CUST_190,3399.84,14,Loja Física,0
TRANS_996,CUST_374,3655.45,9,Loja Física,1
TRANS_223,CUST_44,630.3,11,Online,0
TRANS_1556,CUST_287,363.52,8,Online,0
TRANS_1702,CUST_349,293.93,3,Online,1
TRANS_631,CUST_451,2580.82,13,Loja Física,1
TRANS_76,CUST_444,1984.23,1,Online,0
TRANS_1982,CUST_371,1537.35,7,Loja Física,0
TRANS_1695,CUST_481,1518.06,11,Loja Física,1
TRANS_478,CUST_253,3041.49,5,Loja Física,1
TRANS_568,CUST_60,432.86,20,Loja Física,1
TRANS_153,CUST_135,4660.48,0,Online,0
TRANS_848,CUST_29,1491.25,19,Online,0
TRANS_568,CUST_60,432.86,20,Loja Física,1
TRANS_1899,CUST_365,1969.01,21,Online,1
TRANS_808,CUST_53,4640.78,12,Online,0
TRANS_579,CUST_47,2702.36,18,Online,0
TRANS_1083,CUST_75,4470.48,2,Online,0
TRANS_30,CUST_444,4369.02,23,Loja Física,1
TRANS_183,CUST_393,3975.07,17,Loja Física,0
TRANS_268,CUST_268,3183.97,13,Loja Física,0
TRANS_1408,CUST_229,2709.33,14,Online,0
TRANS_1649,CUST_141,2581.73,21,Online,1
TRANS_480,CUST_416,4065.86,0,Online,0
TRANS_1702,CUST_349,293.93,3,Online,1
TRANS_1436,CUST_353,1978.71,21,Online,0
TRANS_55,CUST_320,2339.67,9,Online,1
TRANS_1648,CUST_224,562.0,13,Loja Física,1
TRANS_1406,CUST_267,1930.63,14,Loja Física,0
TRANS_110,CUST_252,4124.28,23,Online,1
TRANS_3,CUST_349,607.23,23,Loja Física,1
TRANS_1999,CUST_273,3163.25,23,Online,1
TRANS_224,CUST_340,3429.4,23,Online,1
TRANS_466,CUST_37,3099.35,15,Loja Física,0
TRANS_358,CUST_500,4849.26,23,Loja Física,1
TRANS_616,CUST_48,642.93,21,Loja Física,0
TRANS_103,CUST_270,1104.82,19,Loja Física,1
TRANS_1866,CUST_371,2697.78,15,Online,1
TRANS_1648,CUST_224,562.0,13,Loja Física,1
TRANS_1227,CUST_493,2154.98,12,Online,1
TRANS_1955,CUST_25,4835.34,9,Online,0
TRANS_812,CUST_39,2199.83,4,Loja Física,0
TRANS_417,CUST_135,4191.39,16,Online,0
TRANS_255,CUST_463,2590.97,9,Online,0
TRANS_725,CUST_410,4008.68,23,Online,1
TRANS_519,CUST_355,3167.59,23,Loja Física,1
TRANS_287,CUST_385,3659.29,10,Online,0
TRANS_820,CUST_122,1433.1,7,Online,0
TRANS_1227,CUST_493,2154.98,12,Online,1
TRANS_469,CUST_497,4317.35,17,Online,0
TRANS_716,CUST_253,100.87,14,Online,0
TRANS_269,CUST_295,3533.85,19,Online,0
TRANS_357,CUST_112,658.71,23,Online,1
TRANS_1664,CUST_144,4817.68,0,Online,0
TRANS_5,CUST_107,3482.96,23,Online,1
TRANS_471,CUST_181,2398.51,18,Online,1
TRANS_1995,CUST_402,1872.74,5,Online,1
TRANS_1702,CUST_349,293.93,3,Online,1
TRANS_431,CUST_38,3257.91,16,Online,1
TRANS_482,CUST_161,4777.84,20,Online,0
TRANS_1552,CUST_127,2517.9,1,Loja Física,0
TRANS_765,CUST_183,428.54,22,Online,0
TRANS_60,CUST_21,4713.95,8,Online,1
TRANS_478,CUST_253,3041.49,5,Loja Física,1
TRANS_1769,CUST_20,954.59,18,Online,1
TRANS_1559,CUST_51,3571.19,9,Online,1
TRANS_1753,CUST_36,3966.75,2,Loja Física,1
TRANS_1238,CUST_202,1190.98,12,Online,0
TRANS_91,CUST_106,4778.48,12,Online,0
TRANS_1695,CUST_481,1518.06,11,Loja Física,1
TRANS_1309,CUST_223,2097.64,17,Online,1
TRANS_1543,CUST_460,2384.8,21,Online,0
TRANS_148,CUST_261,3806.33,23,Online,1
TRANS_880,CUST_141,1531.49,16,Online,1
TRANS_1767,CUST_119,3113.6,11,Online,0
TRANS_785,CUST_445,4839.46,12,Loja Física,1
TRANS_904,CUST_134,3383.96,19,Online,1
TRANS_509,CUST_417,2628.19,2,Online,0
TRANS_553,CUST_314,2486.35,2,Loja Física,0
TRANS_1323,CUST_62,4369.12,23,Online,1
TRANS_435,CUST_438,245.82,11,Online,0
TRANS_413,CUST_304,2221.53,10,Loja Física,0
TRANS_5,CUST_107,3482.96,23,Online,1
TRANS_904,CUST_134,3383.96,19,Online,1
TRANS_1728,CUST_288,3540.07,8,Online,0
TRANS_1710,CUST_443,1831.58,12,Loja Física,1
TRANS_733,CUST_314,2443.76,6,Loja Física,0
TRANS_636,CUST_485,1046.51,0,Online,1
TRANS_959,CUST_28,3648.89,23,Loja Física,1
TRANS_1314,CUST_75,4708.92,9,Online,0
TRANS_69,CUST_265,1753.88,21,Online,0
TRANS_906,CUST_44,1352.75,11,Online,0
TRANS_168,CUST_475,3749.51,21,Loja Física,1
TRANS_1309,CUST_223,2097.64,17,Online,1
TRANS_1339,CUST_212,3647.22,10,Loja Física,0
TRANS_243,CUST_359,202.9,16,Online,0
TRANS_1514,CUST_282,447.58,7,Online,1
TRANS_401,CUST_194,2580.4,14,Online,0
TRANS_1930,CUST_44,980.23,16,Online,0
TRANS_431,CUST_38,3257.91,16,Online,1
TRANS_448,CUST_317,3990.08,21,Online,1
TRANS_520,CUST_306,4757.26,7,Online,1
TRANS_520,CUST_306,4757.26,7,Online,1
TRANS_30,CUST_444,4369.02,23,Loja Física,1
TRANS_12,CUST_215,1597.17,1,Online,0
TRANS_1204,CUST_127,3340.68,15,Online,1
TRANS_1851,CUST_401,4275.88,23,Online,1
TRANS_1944,CUST_339,1924.85,18,Loja Física,0
TRANS_755,CUST_497,4476.11,13,Online,0
TRANS_275,CUST_440,4355.49,22,Online,0
TRANS_405,CUST_445,154.72,18,Online,1
TRANS_1711,CUST_255,1130.78,21,Online,0
TRANS_418,CUST_195,4723.35,8,Loja Física,0
TRANS_1671,CUST_175,4880.19,21,Online,0
TRANS_1590,CUST_436,3945.72,23,Online,1
TRANS_982,CUST_256,4532.66,3,Loja Física,0
TRANS_1120,CUST_472,1679.36,20,Loja Física,1
TRANS_82,CUST_206,1122.97,6,Online,1
TRANS_744,CUST_394,3935.58,23,Online,1
TRANS_761,CUST_224,3688.48,16,Loja Física,1
TRANS_711,CUST_397,3669.4,17,Online,1
TRANS_1297,CUST_95,12.82,21,Online,0
TRANS_134,CUST_344,808.0,17,Online,1
TRANS_73,CUST_340,4639.12,23,Online,1
TRANS_789,CUST_265,1912.79,19,Online,0
TRANS_45,CUST_464,2141.73,19,Online,0
TRANS_923,CUST_441,3679.64,11,Online,0
TRANS_1323,CUST_62,4369.12,23,Online,1
TRANS_577,CUST_372,4002.78,19,Loja Física,0
TRANS_193,CUST_231,4718.36,23,Online,1
TRANS_431,CUST_38,3257.91,16,Online,1
TRANS_168,CUST_475,3749.51,21,Loja Física,1
TRANS_1449,CUST_104,3972.08,14,Online,0
TRANS_1214,CUST_365,4279.2,3,Online,0
TRANS_1095,CUST_335,3341.26,10,Online,0
TRANS_400,CUST_338,2276.43,21,Loja Física,0
TRANS_709,CUST_44,2073.58,1,Online,0
TRANS_384,CUST_113,2658.19,1,Loja Física,0
TRANS_1030,CUST_485,316.05,4,Online,0
TRANS_1481,CUST_86,4417.91,23,Online,1
TRANS_1474,CUST_97,1006.37,18,Online,1
TRANS_1431,CUST_14,4402.17,1,Loja Física,0
TRANS_1100,CUST_308,815.36,4,Loja Física,0
TRANS_504,CUST_490,2070.68,0,Online,0
TRANS_904,CUST_134,3383.96,19,Online,1
TRANS_1475,CUST_485,550.77,20,Loja Física,0
TRANS_95,CUST_191,2756.53,15,Online,1
TRANS_1636,CUST_361,687.32,12,Online,0
TRANS_1333,CUST_133,2432.57,2,Online,0
TRANS_1999,CUST_273,3163.25,23,Online,1
TRANS_1642,CUST_63,3567.47,10,Online,0
TRANS_924,CUST_402,4991.75,0,Online,1
TRANS_1326,CUST_335,4512.75,9,Online,0
TRANS_1800,CUST_450,2407.05,13,Online,0
TRANS_1329,CUST_26,714.97,13,Online,0
TRANS_1899,CUST_365,1969.01,21,Online,1
TRANS_761,CUST_224,3688.48,16,Loja Física,1
TRANS_1649,CUST_141,2581.73,21,Online,1
TRANS_88,CUST_2,1331.67,9,Online,0
TRANS_1243,CUST_86,3262.86,11,Online,0
TRANS_866,CUST_415,3081.85,12,Online,0
TRANS_1959,CUST_143,4313.89,14,Online,0
TRANS_224,CUST_340,3429.4,23,Online,1
TRANS_1792,CUST_224,3173.65,17,Loja Física,1
TRANS_1590,CUST_436,3945.72,23,Online,1
TRANS_3,CUST_349,607.23,23,Loja Física,1
TRANS_147,CUST_379,539.37,12,Online,0
TRANS_1209,CUST_28,1201.35,6,Online,0
TRANS_992,CUST_365,4684.43,13,Online,0
TRANS_986,CUST_450,1739.98,8,Online,0
TRANS_875,CUST_19,1016.39,7,Online,0
TRANS_1618,CUST_455,2166.48,5,Online,0
TRANS_1285,CUST_437,661.79,3,Online,0
TRANS_540,CUST_354,2935.11,14,Online,0
TRANS_1769,CUST_20,954.59,18,Online,1
TRANS_1746,CUST_161,224.28,5,Loja Física,1
TRANS_636,CUST_485,1046.51,0,Online,1
TRANS_1227,CUST_493,2154.98,12,Online,1
TRANS_5,CUST_107,3482.96,23,Online,1
TRANS_1462,CUST_15,3810.18,11,Loja Física,0
TRANS_950,CUST_8,934.58,12,Loja Física,0
TRANS_881,CUST_242,4383.87,15,Online,0
TRANS_743,CUST_164,4776.9,23,Loja Física,1
TRANS_991,CUST_251,2803.04,2,Online,1
TRANS_1783,CUST_280,817.69,16,Online,0
TRANS_676,CUST_257,3205.93,23,Online,1
TRANS_1016,CUST_385,343.0,13,Online,1
TRANS_1661,CUST_429,2977.68,4,Online,1
TRANS_694,CUST_163,3462.35,19,Online,0
TRANS_190,CUST_179,4754.56,6,Online,0
TRANS_43,CUST_476,94.28,11,Online,0
TRANS_1741,CUST_432,1377.15,10,Online,1
TRANS_762,CUST_37,2563.55,0,Loja Física,0
TRANS_100,CUST_202,3618.48,21,Online,0
TRANS_1323,CUST_62,4369.12,23,Online,1
TRANS_1276,CUST_226,440.03,5,Loja Física,0
TRANS_880,CUST_141,1531.49,16,Online,1
TRANS_1003,CUST_341,4860.17,23,Loja Física,1
TRANS_965,CUST_411,3286.49,18,Online,1
TRANS_1933,CUST_445,4892.73,21,Online,0
TRANS_1224,CUST_238,4395.5,15,Loja Física,0
TRANS_1401,CUST_406,4134.4,6,Loja Física,0
TRANS_236,CUST_283,1965.51,13,Online,0
TRANS_546,CUST_51,123.07,10,Online,0
TRANS_1780,CUST_500,1240.46,21,Online,0
TRANS_535,CUST_460,2121.57,10,Online,0
TRANS_1999,CUST_273,3163.25,23,Online,1
TRANS_1963,CUST_365,1985.79,14,Loja Física,0
TRANS_1466,CUST_500,2888.51,8,Online,0
TRANS_1606,CUST_418,4830.41,2,Loja Física,0
TRANS_82,CUST_206,1122.97,6,Online,1
TRANS_731,CUST_391,4222.56,23,Online,1
TRANS_151,CUST_41,1712.65,9,Online,1
TRANS_1627,CUST_150,4252.49,14,Online,0
TRANS_1289,CUST_70,2058.05,4,Online,0
TRANS_224,CUST_340,3429.4,23,Online,1
TRANS_193,CUST_231,4718.36,23,Online,1
TRANS_1242,CUST_231,2440.9,23,Online,1
TRANS_1497,CUST_184,4787.45,17,Loja Física,0
TRANS_95,CUST_191,2756.53,15,Online,1
TRANS_387,CUST_422,614.94,5,Online,1
TRANS_1776,CUST_226,3787.76,12,Loja Física,0
TRANS_1268,CUST_83,544.59,9,Online,0
TRANS_1629,CUST_156,3288.48,16,Online,0
TRANS_168,CUST_475,3749.51,21,Loja Física,1
TRANS_1514,CUST_282,447.58,7,Online,1
TRANS_1015,CUST_99,3615.46,22,Loja Física,0
TRANS_224,CUST_340,3429.4,23,Online,1
TRANS_800,CUST_69,4899.95,2,Loja Física,0
TRANS_358,CUST_500,4849.26,23,Loja Física,1
TRANS_254,CUST_152,1635.67,4,Loja Física,0
TRANS_781,CUST_19,3823.04,14,Online,0
TRANS_1649,CUST_141,2581.73,21,Online,1
TRANS_1225,CUST_363,2861.0,15,Loja Física,0
TRANS_636,CUST_485,1046.51,0,Online,1
TRANS_431,CUST_38,3257.91,16,Online,1
TRANS_1096,CUST_347,3175.18,4,Online,1
TRANS_1280,CUST_365,2539.52,9,Online,0
TRANS_1131,CUST_459,3106.54,4,Online,0
TRANS_1242,CUST_231,2440.9,23,Online,1
TRANS_1128,CUST_235,2254.5,22,Online,0
TRANS_824,CUST_221,4595.04,23,Online,1
TRANS_1237,CUST_28,3514.66,6,Online,0
TRANS_1576,CUST_313,239.03,19,Online,0
TRANS_959,CUST_28,3648.89,23,Loja Física,1
TRANS_30,CUST_444,4369.02,23,Loja Física,1
TRANS_432,CUST_230,537.43,2,Online,1
TRANS_940,CUST_12,125.84,20,Online,0
TRANS_160,CUST_407,341.42,9,Online,0
TRANS_110,CUST_252,4124.28,23,Online,1
TRANS_903,CUST_117,3019.42,8,Loja Física,0
TRANS_1579,CUST_438,318.13,20,Loja Física,1
TRANS_766,CUST_13,3583.04,9,Loja Física,0
TRANS_375,CUST_131,2375.78,14,Loja Física,1
TRANS_725,CUST_410,4008.68,23,Online,1
TRANS_284,CUST_485,2264.33,21,Loja Física,0
TRANS_84,CUST_420,2966.73,8,Online,0
TRANS_1014,CUST_105,4301.4,23,Loja Física,1
TRANS_424,CUST_443,156.78,7,Loja Física,0
TRANS_307,CUST_325,3402.74,23,Online,1
TRANS_307,CUST_325,3402.74,23,Online,1
TRANS_1328,CUST_392,2672.17,9,Online,1
TRANS_1309,CUST_223,2097.64,17,Online,1
TRANS_425,CUST_371,4655.09,8,Loja Física,0
TRANS_1443,CUST_225,3612.11,18,Loja Física,0
TRANS_1890,CUST_36,1629.85,18,Online,1
TRANS_1324,CUST_441,3621.25,15,Online,1
TRANS_635,CUST_435,4257.87,15,Online,0
TRANS_1899,CUST_365,1969.01,21,Online,1
TRANS_1373,CUST_329,1559.53,1,Loja Física,0
TRANS_1927,CUST_12,4309.15,3,Online,0
TRANS_928,CUST_14,3182.71,7,Online,0
TRANS_880,CUST_141,1531.49,16,Online,1
TRANS_103,CUST_270,1104.82,19,Loja Física,1
TRANS_357,CUST_112,658.71,23,Online,1
TRANS_1635,CUST_84,1480.03,4,Loja Física,0
TRANS_41,CUST_59,1171.87,21,Online,0
TRANS_1673,CUST_194,89.65,10,Online,1
TRANS_1673,CUST_194,89.65,10,Online,1
TRANS_1702,CUST_349,293.93,3,Online,1
TRANS_1673,CUST_194,89.65,10,Online,1
TRANS_1040,CUST_366,3784.97,14,Online,0
TRANS_1660,CUST_305,2657.03,12,Loja Física,0
TRANS_1189,CUST_107,567.34,6,Online,0
TRANS_834,CUST_401,4923.43,7,Online,1
TRANS_1710,CUST_443,1831.58,12,Loja Física,1
TRANS_1899,CUST_365,1969.01,21,Online,1
TRANS_431,CUST_38,3257.91,16,Online,1
TRANS_1866,CUST_371,2697.78,15,Online,1
TRANS_718,CUST_242,3802.65,19,Loja Física,0
TRANS_55,CUST_320,2339.67,9,Online,1
TRANS_1064,CUST_268,1439.25,5,Online,1
TRANS_777,CUST_217,930.05,7,Online,0
TRANS_443,CUST_284,2023.68,20,Online,0
TRANS_1603,CUST_391,838.93,19,Online,0
TRANS_1745,CUST_263,2166.92,18,Online,0
TRANS_877,CUST_126,1842.86,12,Loja Física,0
TRANS_657,CUST_100,2437.87,7,Online,0
TRANS_126,CUST_41,797.23,0,Loja Física,0
TRANS_449,CUST_304,2180.74,9,Loja Física,0
TRANS_1851,CUST_401,4275.88,23,Online,1
TRANS_1719,CUST_97,3181.59,7,Loja Física,0
TRANS_30,CUST_444,4369.02,23,Loja Física,1
TRANS_1291,CUST_4,3571.59,23,Loja Física,1
TRANS_631,CUST_451,2580.82,13,Loja Física,1
TRANS_99,CUST_162,1302.47,17,Online,0
TRANS_55,CUST_320,2339.67,9,Online,1
TRANS_1064,CUST_268,1439.25,5,Online,1
TRANS_1286,CUST_150,1377.28,16,Online,1
TRANS_803,CUST_25,3741.63,15,Online,0
TRANS_571,CUST_5,1620.24,3,Online,1
TRANS_1725,CUST_96,1456.07,22,Online,0
TRANS_14,CUST_459,4430.46,4,Online,0
TRANS_965,CUST_411,3286.49,18,Online,1
TRANS_304,CUST_255,4874.09,18,Loja Física,0
TRANS_1132,CUST_371,1765.11,14,Online,0
TRANS_1262,CUST_34,1038.93,23,Online,0
TRANS_1523,CUST_38,4738.7,16,Online,0
TRANS_3,CUST_349,607.23,23,Loja Física,1
TRANS_1309,CUST_223,2097.64,17,Online,1
TRANS_1152,CUST_93,170.78,16,Loja Física,1
TRANS_1227,CUST_493,2154.98,12,Online,1
TRANS_1657,CUST_32,2071.15,5,Loja Física,0
TRANS_1890,CUST_36,1629.85,18,Online,1
TRANS_367,CUST_37,1247.33,8,Online,1
TRANS_357,CUST_112,658.71,23,Online,1
TRANS_1787,CUST_120,65.46,21,Online,0
TRANS_905,CUST_58,4025.92,9,Online,0
TRANS_155,CUST_328,4686.46,23,Online,1
TRANS_951,CUST_122,4014.2,18,Online,0
TRANS_532,CUST_494,3903.72,15,Loja Física,0
TRANS_1003,CUST_341,4860.17,23,Loja Física,1
TRANS_1886,CUST_69,3710.77,11,Online,0
TRANS_360,CUST_369,1184.07,21,Online,0
TRANS_1649,CUST_141,2581.73,21,Online,1
TRANS_1324,CUST_441,3621.25,15,Online,1
TRANS_551,CUST_125,1957.58,15,Loja Física,0
TRANS_1426,CUST_402,2223.0,21,Online,0
TRANS_1079,CUST_229,4917.69,22,Online,0
TRANS_1851,CUST_401,4275.88,23,Online,1
TRANS_520,CUST_306,4757.26,7,Online,1
TRANS_1014,CUST_105,4301.4,23,Loja Física,1
TRANS_1721,CUST_495,3372.28,7,Loja Física,1
TRANS_431,CUST_38,3257.91,16,Online,1
TRANS_1328,CUST_392,2672.17,9,Online,1
TRANS_1885,CUST_406,3316.92,5,Online,0
TRANS_1328,CUST_392,2672.17,9,Online,1
TRANS_1889,CUST_250,1518.14,21,Loja Física,0
TRANS_1746,CUST_161,224.28,5,Loja Física,1
TRANS_383,CUST_75,290.15,15,Online,0
TRANS_148,CUST_261,3806.33,23,Online,1
TRANS_1389,CUST_334,1942.99,7,Online,0
TRANS_1730,CUST_302,740.78,23,Online,0
